longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean
-93.5780535831,49.3855684154,0.288055,0.486539,211.120370,,2553.953704,529.317757,6389.796296,1608.564815,,-4953.989362,339.504673,3036.558140,4672.000000,2049.712963
-93.5321932338,49.3855684154,0.301146,0.480976,214.327103,147.000000,2623.102804,563.390476,6377.280374,1660.317757,,-4925.829787,354.093458,3032.434783,6208.000000,2039.719626
-93.4863328845,49.3855684154,0.368310,0.541220,235.132075,147.000000,2816.425926,690.467290,6321.509259,1826.333333,,-4903.091837,404.481481,3023.489362,6208.000000,1771.500000
-93.3028914871,49.3855684154,0.390160,0.474543,250.798077,149.000000,2684.504762,757.830189,6054.603774,1796.132075,,-3983.401961,440.452830,2986.972973,4160.000000,683.764151
-93.2111707885,49.3855684154,0.429365,0.548346,250.366337,147.000000,2540.916667,806.824074,5830.925926,1745.700935,,-2784.168224,459.009259,2971.205882,4569.600000,176.776699
-93.1653104392,49.3855684154,0.469943,0.584224,256.207921,,2561.555556,837.888889,5813.981481,1771.407407,,-1744.615385,469.111111,2987.885714,3750.400000,571.257732
-93.0735897405,49.3855684154,0.432636,0.494561,250.359223,149.000000,2649.722222,761.598131,5968.685185,1789.546296,,2873.815534,448.915094,2995.208333,4160.000000,955.185185
-98.8519937561,49.3226866331,0.250200,0.392232,503.768519,150.666667,2010.055556,2313.897196,3680.592593,2121.712963,,12111.000000,976.485981,2870.333333,5184.000000,1334.157407
-98.8061334068,49.3226866331,0.267624,0.392966,478.407767,154.000000,2106.355140,2226.386792,3882.093458,2121.056604,,12316.183908,927.292453,2855.529412,6208.000000,1367.177570
-98.4851109615,49.3226866331,0.209229,0.344285,421.171429,148.666667,1360.794393,2062.738318,3110.158879,1506.047170,,3694.178082,785.103774,2947.527778,6208.000000,1460.683168
-98.4392506122,49.3226866331,0.281223,0.433183,438.598131,150.666667,1746.518519,2160.824074,3569.851852,1780.546296,,8905.884615,830.273585,2879.022222,4160.000000,1630.640000
-98.3933902628,49.3226866331,0.347748,0.561384,436.123810,149.777778,2145.242991,2132.523364,4088.299065,2040.962617,1.000000,10570.686747,846.523810,2868.608696,3682.500000,1695.633663
-94.4035398711,49.3226866331,0.420615,0.418602,259.276190,,2842.266667,764.105769,6151.485714,1904.409524,,-4891.662921,446.611650,3056.425532,5184.000000,2560.352381
-94.3576795217,49.3226866331,0.383328,0.374247,248.185185,,2751.688073,725.898148,6093.908257,1836.824074,,-4903.263158,428.633028,3054.688889,4979.200000,2519.788991
-94.3118191724,49.3226866331,0.437334,0.390660,258.571429,,3019.009346,790.453704,6219.250000,2031.897196,,-4912.210526,458.420561,3053.292683,3477.333333,2495.712963
-93.7614949805,49.3226866331,0.473603,0.589693,230.047619,147.000000,2904.462264,560.254717,6484.415094,1831.896226,,-4898.091837,368.066038,3031.022222,5525.333333,1998.820755
-93.6239139325,49.3226866331,0.307094,0.493002,215.514286,,2781.764151,498.273585,6598.452830,1725.867925,,-4957.468085,342.409524,3029.930233,5798.400000,2060.849057
-93.5780535831,49.3226866331,0.382080,0.555151,210.177570,,2748.472222,516.388889,6569.314815,1722.657407,,-4963.559140,340.831776,3031.024390,4842.666667,2122.509259
-93.5321932338,49.3226866331,0.418593,0.574408,218.084112,147.000000,2709.787037,537.648148,6446.425926,1712.453704,,-4947.161290,353.401869,3024.977778,5388.800000,2027.500000
-93.4404725351,49.3226866331,0.402710,0.549631,233.898148,147.000000,2848.861111,644.757009,6463.824074,1832.392523,,-4779.050505,392.887850,3012.913043,5388.800000,1645.444444
-93.3946121858,49.3226866331,0.408798,0.530143,231.783019,147.000000,2737.861111,638.906542,6239.287037,1768.504673,,-4665.857143,388.500000,3009.755556,5463.272727,1480.185185
-93.3487518365,49.3226866331,0.375225,0.471067,231.230769,147.000000,2508.084112,606.084112,6073.448598,1622.672897,,-4567.040404,379.943396,3002.282609,5696.000000,1253.682243
-93.2570311378,49.3226866331,0.390074,0.492381,263.433962,,2734.518519,796.592593,5982.513761,1850.596330,,-3736.587156,461.990654,2979.439024,4160.000000,574.027523
-93.1653104392,49.3226866331,0.415248,0.534807,266.235849,,2661.682243,861.887850,5876.616822,1832.570093,,-3143.171717,474.813084,3004.512195,5184.000000,1269.766990
-99.7692007427,49.2598048509,0.345499,0.449725,538.943925,157.000000,1915.259259,2386.898148,3447.324074,2139.731481,1.000000,12309.463415,1040.672897,2840.636364,2576.800000,949.366667
-99.7233403934,49.2598048509,0.309931,0.440187,561.283019,157.000000,1710.707547,2617.801887,3112.415094,2064.471698,1.000000,12289.615385,1083.219048,2853.673913,2181.000000,873.500000
-99.5398989961,49.2598048509,0.359986,0.460636,490.981132,149.000000,1893.289720,2024.710280,3482.028037,2029.570093,,11988.208333,953.495238,2885.735294,6208.000000,916.542056
-99.4940386468,49.2598048509,0.343107,0.469506,447.186916,150.000000,2113.280374,1880.271028,3888.728972,2081.179245,1.000000,12182.505376,886.528302,2877.032258,4865.666667,918.466667
-99.4481782974,49.2598048509,0.320682,0.456316,460.457944,155.333333,2196.879630,2047.731481,4008.074074,2168.467290,1.000000,12189.989247,916.379630,2869.558824,4194.500000,954.761905
-99.4023179481,49.2598048509,0.334658,0.462178,496.280374,152.750000,2084.712963,2175.166667,3768.916667,2169.175926,1.000000,11583.622222,972.231481,2873.700000,4194.500000,1016.866667
-99.1730162014,49.2598048509,0.380433,0.540667,482.613208,151.625000,1989.250000,2043.407407,3669.472222,2046.583333,,11117.295455,919.037037,2866.760870,4501.333333,1162.065421
-99.1271558521,49.2598048509,0.432109,0.592918,498.877358,152.400000,2012.065421,2230.129630,3681.296296,2082.101852,,11926.510638,946.277778,2859.250000,3477.333333,1174.579439
-98.9437144548,49.2598048509,0.281870,0.457600,510.693069,147.000000,2010.448598,2342.084112,3673.280374,2128.355140,,12178.159574,984.401869,2872.344828,5184.000000,1254.292453
-98.8519937561,49.2598048509,0.185117,0.327961,511.018349,157.000000,1879.990826,2447.000000,3504.596330,2054.449541,,12345.054348,988.925926,2854.621622,5184.000000,1322.477064
-98.7602730575,49.2598048509,0.233251,0.346167,473.872549,157.000000,2079.490566,2256.345794,3851.757009,2087.622642,,12319.876404,916.876190,2850.928571,5184.000000,1370.420561
-98.7144127081,49.2598048509,0.256619,0.412978,459.877358,147.000000,2259.722222,2148.925926,4142.629630,2160.972222,,12125.505263,887.327103,2866.612903,5184.000000,1389.373832
-98.6685523588,49.2598048509,0.251818,0.433738,465.211009,147.000000,2173.091743,2274.518519,4029.623853,2109.231481,,11925.258065,891.559633,2874.733333,,1433.716981
-93.3946121858,49.2598048509,0.350895,0.506841,211.495327,147.000000,2670.750000,542.411215,6400.407407,1672.981481,,-5002.042553,344.467290,3013.440000,5798.400000,1850.370370
-93.2570311378,49.2598048509,0.387773,0.443387,254.317308,,3013.691589,746.467290,6328.305556,1990.129630,,-4705.209524,443.594340,2998.230769,4842.666667,1349.694444
-99.7692007427,49.1969230686,0.302812,0.396479,492.566038,157.000000,2211.842593,2226.722222,3959.500000,2216.759259,1.000000,12377.076923,954.953704,2829.000000,2817.666667,1035.639175
-99.6774800441,49.1969230686,0.218683,0.309842,551.906542,157.000000,1980.766355,2481.654206,3486.028037,2201.196262,,12374.947368,1058.547170,2854.102564,4160.000000,895.813725
-99.5857593454,49.1969230686,0.303872,0.426198,545.349057,157.000000,1969.574074,2395.663551,3492.555556,2204.738318,,12396.815217,1063.611111,2844.710526,,1010.342857
-99.5398989961,49.1969230686,0.375823,0.505331,531.207547,,2040.277778,2136.259259,3583.703704,2257.638889,,12364.911111,1062.194444,2851.314286,,976.560748
-99.4940386468,49.1969230686,0.335794,0.455419,488.981651,157.000000,2163.669725,1971.926606,3855.082569,2250.908257,1.000000,12349.420455,992.559633,2861.275862,2181.000000,944.327103
-99.4481782974,49.1969230686,0.378424,0.529225,464.257143,155.333333,2105.112150,2080.289720,3853.168224,2136.065421,1.000000,11382.866667,931.915888,2861.947368,2756.285714,1008.456311
-99.4023179481,49.1969230686,0.407211,0.529488,475.264151,155.333333,2124.333333,2163.787037,3856.240741,2157.629630,1.000000,9717.000000,942.504673,2854.270833,2852.166667,1121.098039
-99.3564575988,49.1969230686,0.493627,0.617159,474.009259,154.090909,2496.129630,2112.138889,4316.111111,2382.703704,,7108.709302,938.579439,2858.711111,2112.000000,1163.479592
-99.3105972494,49.1969230686,0.466691,0.584200,454.629630,154.153846,2661.407407,1980.175926,4574.740741,2457.444444,,6734.892857,910.907407,2856.090909,4160.000000,1189.755102
-99.2188765508,49.1969230686,0.405326,0.557656,467.915888,154.250000,2031.635514,1957.607477,3756.252336,2075.196262,,10771.011236,912.285714,2851.477273,5184.000000,1182.757576
-99.1730162014,49.1969230686,0.373114,0.524057,465.102804,153.583333,2157.009174,1904.467890,3939.165138,2119.183486,,8990.548387,891.779817,2856.057692,5184.000000,1195.815534
-99.1271558521,49.1969230686,0.442189,0.556705,477.552381,153.000000,2349.084906,2010.074766,4146.607477,2244.794393,,8439.462366,906.308411,2856.697674,,1154.009615
-99.0812955028,49.1969230686,0.445333,0.588967,492.442308,152.857143,2608.885714,2115.622642,4389.320755,2448.537736,,9040.078652,944.413462,2861.135135,,1196.262626
-99.0354351535,49.1969230686,0.455245,0.627854,468.723810,151.916667,2692.212963,2048.027778,4589.203704,2455.196262,,10056.054945,907.396226,2867.238095,,1322.757576
-98.9895748041,49.1969230686,0.333224,0.520621,498.692308,151.142857,2280.462963,2241.703704,4023.638889,2285.000000,,11416.645161,976.462963,2855.952381,,1346.194175
-98.9437144548,49.1969230686,0.222532,0.396392,534.563107,153.666667,1813.064815,2572.342593,3335.518519,2077.420561,,12162.077778,1036.629630,2841.600000,4160.000000,1349.085714
-98.8978541055,49.1969230686,0.158103,0.301738,529.567308,152.000000,1657.654206,2671.869159,3163.523364,1943.273585,,12139.238095,1011.224299,2850.375000,4160.000000,1367.894231
-98.8519937561,49.1969230686,0.117876,0.279844,511.560748,157.000000,1653.666667,2669.898148,3215.703704,1896.564815,,12326.477273,976.342593,2837.342105,,1417.792453
-98.8061334068,49.1969230686,0.124086,0.258105,503.074766,157.000000,1620.611111,2668.137615,3184.715596,1855.678899,,12309.522222,958.462963,2837.742857,,1409.715596
-98.7144127081,49.1969230686,0.207316,0.360203,466.580952,157.000000,1849.064815,2351.435185,3597.537037,1913.064815,,12290.209302,889.523364,2836.379310,4672.000000,1424.605769
-98.6685523588,49.1969230686,0.248984,0.410595,440.731481,155.333333,2049.981481,2233.859813,3951.666667,1982.205607,,12089.564706,848.277778,2828.030303,4160.000000,1519.961165
-97.3386022282,49.1969230686,0.032028,0.154627,524.179245,152.571429,1649.373832,2282.831776,3246.579439,1817.066038,1.000000,5667.313253,927.660377,2876.153846,2181.000000,2995.122222
-97.2927418789,49.1969230686,-0.000362,0.086628,465.885714,151.500000,1620.140187,1961.205607,3358.514019,1692.490566,1.000000,4931.714286,831.849057,2869.325000,2181.000000,2985.129032
-99.6316196948,49.1340412864,0.299171,0.445061,554.651376,157.000000,2026.055046,2516.046296,3554.128440,2224.944444,,12349.111111,1057.642202,2845.540541,4160.000000,954.885714
-99.5857593454,49.1340412864,0.330318,0.495649,523.365385,157.000000,2122.424528,2427.301887,3764.700935,2242.584906,,12343.436782,1017.271028,2830.181818,4160.000000,1068.215686
-99.4481782974,49.1340412864,0.405127,0.528521,494.654206,157.000000,2233.611111,2118.444444,3919.296296,2286.138889,1.000000,10438.750000,988.583333,2851.816327,2181.000000,1067.128713
-99.4023179481,49.1340412864,0.441370,0.558334,510.766355,156.444444,2298.862385,2243.256881,3957.623853,2359.036697,1.000000,5427.905263,1016.638889,2850.520000,2181.000000,1182.020619
-99.3564575988,49.1340412864,0.481422,0.601547,505.423077,154.555556,2581.841121,2153.093458,4298.747664,2524.915888,,822.268817,1004.613208,2859.957447,,1175.814433
-99.3105972494,49.1340412864,0.449938,0.556662,511.490566,155.454545,2576.981481,2079.722222,4289.879630,2532.138889,,1691.272727,1012.000000,2853.936170,,1165.000000
-99.2647369001,49.1340412864,0.389546,0.529280,520.220183,157.000000,2221.954128,2122.853211,3858.266055,2331.238532,,7846.955056,1030.660377,2830.568182,,1214.200000
-99.2188765508,49.1340412864,0.334368,0.460549,527.546296,155.750000,2053.731481,2192.944444,3633.111111,2236.703704,,9299.912088,1041.476190,2836.458333,,1236.680000
-99.1271558521,49.1340412864,0.375599,0.524772,495.180952,154.857143,2524.264151,1966.179245,4295.820755,2428.358491,,3780.206897,959.200000,2858.238095,,1137.958763
-99.0812955028,49.1340412864,0.358697,0.513410,501.688679,153.875000,2534.037383,2120.271028,4270.448598,2444.457944,,6189.734177,970.962264,2850.680851,,1265.578947
-99.0354351535,49.1340412864,0.350285,0.497561,500.425926,153.181818,2435.137615,2220.238532,4184.522936,2375.009174,,9861.729412,970.037037,2846.452381,,1366.303030
-98.9895748041,49.1340412864,0.218833,0.380919,525.990741,153.600000,2058.777778,2445.064815,3663.850467,2210.018519,,11714.193182,1024.000000,2840.631579,,1353.873786
-98.9437144548,49.1340412864,0.136088,0.333612,543.798077,157.000000,1644.897196,2742.616822,3087.113208,1981.132075,,12311.939024,1044.532710,2829.694444,,1347.134615
-98.8978541055,49.1340412864,0.082120,0.272911,541.844660,157.000000,1522.254717,2862.598131,2943.726415,1877.245283,,12324.481481,1025.906542,2834.714286,,1366.097087
-98.8061334068,49.1340412864,0.078843,0.218165,528.691589,157.000000,1535.706422,2821.532110,3002.596330,1852.522936,,12338.500000,999.490741,2836.000000,,1417.119266
-98.7602730575,49.1340412864,0.095648,0.208934,515.135922,157.000000,1556.682243,2710.710280,3063.775701,1837.887850,,12349.947368,975.226415,2836.500000,4160.000000,1403.943396
-98.7144127081,49.1340412864,0.152203,0.285515,484.740385,157.000000,1619.093458,2562.523364,3246.523364,1810.168224,,12350.011236,921.177570,2831.354839,4160.000000,1440.134615
-98.6685523588,49.1340412864,0.211215,0.344767,456.289720,157.000000,1675.129630,2453.935185,3414.250000,1785.500000,1.000000,12334.712644,871.859813,2811.388889,3500.333333,1535.611650
-98.6226920095,49.1340412864,0.234976,0.386486,425.398148,157.000000,2067.412844,2180.256881,4017.155963,1968.266055,1.000000,12324.784946,825.794393,2817.000000,2675.750000,1552.726415
-98.5768316602,49.1340412864,0.248252,0.390100,422.514019,,2296.370370,2056.194444,4332.046296,2095.296296,1.000000,12319.147368,818.813084,2843.451613,2181.000000,1488.277778
-97.4761832762,49.1340412864,0.168206,0.338377,472.216981,155.909091,1903.268519,2173.685185,3764.657407,1832.824074,1.000000,6989.025641,818.336449,2855.020408,2181.000000,2781.244186
-97.4303229269,49.1340412864,0.166499,0.289118,482.757009,155.800000,1785.623853,2300.110092,3585.477064,1782.449541,1.000000,8980.764706,834.476636,2802.333333,2181.000000,2840.572917
-97.3844625776,49.1340412864,0.098039,0.276418,501.915094,154.000000,1810.130841,2404.654206,3539.056075,1846.925234,1.000000,7172.556818,875.761905,2838.800000,2181.000000,2893.641304
-99.2188765508,49.0711595041,0.279436,0.397452,575.314815,157.000000,2026.642202,2396.642202,3491.660550,2295.027523,,5775.448276,1109.644860,2837.068182,,1190.121212
-99.1730162014,49.0711595041,0.249156,0.419089,563.084112,156.000000,2109.962617,2464.644860,3622.112150,2312.766355,,5228.522727,1082.603774,2842.466667,,1227.595745
-98.9437144548,49.0711595041,0.123598,0.295791,540.233645,155.333333,1614.981481,2775.861111,3069.280374,1935.722222,,11950.722222,1027.129630,2824.870968,,1367.419048
-98.8978541055,49.0711595041,0.050407,0.233435,559.120370,155.000000,1528.657407,2898.532110,2908.888889,1919.844037,,12001.979167,1058.834862,2829.515152,,1376.785047
-98.8519937561,49.0711595041,0.035205,0.204623,574.542056,154.500000,1472.626168,2982.898148,2780.429907,1923.518519,,12364.161290,1089.638095,2840.555556,,1351.018692
-98.8061334068,49.0711595041,0.025509,0.156359,572.798077,,1497.869159,2900.000000,2817.588785,1938.149533,,12352.633333,1088.769231,2841.800000,,1370.158879
-98.7602730575,49.0711595041,0.041180,0.155826,559.838095,,1518.685185,2822.101852,2893.046729,1924.870370,,12344.053763,1066.537037,2840.848485,,1397.324074
-98.7144127081,49.0711595041,0.080373,0.186318,542.443396,,1527.592593,2704.888889,2953.457944,1888.252336,,12333.303371,1029.768519,2839.696970,5184.000000,1424.962963
-98.6226920095,49.0711595041,0.186840,0.319435,476.603774,157.000000,1927.731481,2307.759259,3657.824074,1992.685185,1.000000,12314.100000,917.283019,2831.085714,3170.500000,1496.622642
-98.5768316602,49.0711595041,0.244973,0.371939,430.839623,,2381.971963,1984.626168,4398.981308,2175.177570,1.000000,12303.802326,840.603774,2836.593750,2181.000000,1506.924528
-98.5309713108,49.0711595041,0.254776,0.391532,446.990826,,2170.082569,2106.275229,4081.091743,2052.816514,1.000000,12294.119048,848.351852,2835.645161,4183.000000,1534.037383
-97.7972057215,49.0711595041,0.132980,0.245511,429.542056,155.333333,1636.361111,2631.805556,3544.305556,1623.355140,0.000000,12218.130435,767.084906,2791.558140,2112.000000,2076.333333
-97.6137643242,49.0711595041,0.248561,0.309518,469.271028,156.750000,1626.119266,2394.504587,3403.953704,1665.495413,1.000000,12009.369048,814.962963,2801.200000,2181.000000,2167.674699
-97.5679039749,49.0711595041,0.190857,0.338226,484.855769,154.375000,1796.710280,2347.698113,3567.876190,1799.537736,1.000000,11168.695122,845.679245,2833.052632,2181.000000,2193.130435
-97.5220436256,49.0711595041,0.213179,0.372372,484.304762,154.555556,1942.311321,2302.238095,3750.133333,1890.952830,1.000000,10411.052632,847.904762,2833.304348,2181.000000,2262.170732
-98.9437144548,49.0082777219,0.079024,0.206969,544.896552,155.000000,1580.863248,2734.914530,3014.939130,1929.085470,,11442.197917,1039.299145,2810.022727,,1425.243243
-98.8978541055,49.0082777219,0.026752,0.209079,553.008929,154.000000,1551.879310,2802.896552,2957.704348,1926.382609,,10965.099010,1050.586207,2825.369565,6208.000000,1375.758929
-98.8519937561,49.0082777219,0.002699,0.147357,557.236364,153.250000,1469.114035,2793.578947,2822.166667,1882.840708,,11396.365591,1054.567568,2838.097561,6208.000000,1333.371681
