fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean,Window
12015,-0.1780285919,-0.1193635975,-98.6685523588,48.7567505929,608.4,,1400.033333,2600.233333,2622.2,1873.233333,,12321.26087,1095.266667,2808.555556,4160,1538.4,25_May_09_June
12016,0.3759259532,0.5300070693,-97.5679039749,48.7567505929,432.241379,,1588.241379,2720.862069,3565,1519,0,12201.363636,718,2764,2112,2272.708333,25_May_09_June
12017,0.2080503739,0.2628840444,-97.3844625776,48.7567505929,365.035714,,1395.62069,2009.689655,3543.896552,1307.071429,,12223.16,617.896552,2742.636364,,2462.4,25_May_09_June
12018,0.5906367386,0.9688723199,-96.6965573376,48.7567505929,496.928571,149,3273.214286,2023.678571,4991.178571,2933.5,,3447.238095,967.107143,2923.857143,,1791.842105,25_May_09_June
12019,0.7348537677,0.9892117381,-96.054512447,48.7567505929,481.862069,154.857143,3008.482759,1968.896552,4795.896552,2636.896552,1,-3394.958333,886.965517,2981.176471,2134.571429,2616.923077,25_May_09_June
12020,0.5641895491,0.5679088482,-95.4583279057,48.7567505929,370.392857,,3620.857143,1363.321429,5929.357143,2786.785714,,-4754.47619,718.785714,2980.357143,,2621.769231,25_May_09_June
12021,0.5346579701,0.6848866027,-94.8162830151,48.7567505929,384.592593,,2986.964286,1370.678571,5224.428571,2477.964286,,-4802.44,776.153846,3022.75,,2702.928571,25_May_09_June
12022,0.9431148171,1.0117879868,-94.4952605697,48.7567505929,293.966667,,3673.133333,1067.933333,6418.466667,2592.5,,12261.846154,567.533333,2760.142857,,2160.066667,25_May_09_June
12023,0.7761344723,0.9831455834,-93.5321932338,48.7567505929,267.333333,,3567.172414,954.655172,6523.068966,2443.448276,,-4955.375,512.857143,2978.923077,2112,1987.793103,25_May_09_June
12024,0.6521315021,0.6359975583,-93.0735897405,48.7567505929,191.633333,,3094.933333,721.966667,6558.266667,2091.133333,,-4960.192308,427.466667,2964.214286,6208,1717.066667,25_May_09_June
12025,0.3025026048,0.4635787234,-100.8239887773,48.6938688106,527.7,152.5,1830.866667,2143.5,3359.6,2138.193548,,12262.642857,1068.066667,2818.642857,,564.607143,25_May_09_June
12026,0.1155948391,0.0510952584,-100.7322680787,48.6938688106,670.518519,157,1667.642857,2844.928571,2811.928571,2277.142857,,12291.615385,1281.928571,2827.222222,,385.703704,25_May_09_June
12027,0.1146660605,0.2034759467,-100.6864077294,48.6938688106,688.678571,,1504.689655,2943.896552,2539.793103,2248.448276,,12121.730769,1338.448276,2828,,409.642857,25_May_09_June
12028,0.0274672757,-0.0217101375,-100.5488266814,48.6938688106,652.62069,157,1764.137931,2740.793103,2972.068966,2315.62069,,12203.08,1259.62069,2764.454545,,855.185185,25_May_09_June
12029,0.2249375074,0.3065418399,-100.502966332,48.6938688106,711.172414,150,1771.241379,2807.172414,2871.655172,2415.758621,,12207.708333,1346.103448,2804.052632,,733.5,25_May_09_June
12030,0.3183355567,0.3105221589,-100.365385284,48.6938688106,494.896552,153.571429,2028.862069,1981.413793,3738.586207,2127.357143,,12317.875,970.344828,2736.25,,1666.692308,25_May_09_June
12031,0.3134675603,0.2496989165,-100.2736645854,48.6938688106,601.961538,153.5,1709.392857,2630.785714,3028.892857,2178.888889,,12393,1171.642857,2764.5,,1171.136364,25_May_09_June
12032,0.3106347278,0.4194110136,-100.0902231881,48.6938688106,588.37931,,1970.833333,2261.366667,3375.8,2298.933333,,12389.28,1139.366667,2771.214286,,1174.12,25_May_09_June
12033,0.5477486278,0.5096495266,-99.9526421401,48.6938688106,571.413793,157,2001.066667,2227.2,3470.133333,2276.689655,,12357.37931,1103.5,2797.615385,,959.666667,25_May_09_June
12034,0.2937807947,0.3685948998,-99.7233403934,48.6938688106,589.166667,157,1727.6,2620.033333,3073.933333,2119.233333,,12405.076923,1122.066667,2812.875,,944.827586,25_May_09_June
12035,0.2008632173,0.0253332639,-99.6316196948,48.6938688106,567.344828,157,1488.862069,2669.965517,2832.62069,1901.034483,,12479.217391,1065.655172,2802.2,,1036.142857,25_May_09_June
12036,0.1573155581,0.3724957872,-99.3564575988,48.6938688106,571.133333,,1631.866667,2586.833333,2979.466667,2044.166667,,12364.958333,1104.6,2818.1,,1140.4,25_May_09_June
12037,0.075766908,0.0954114941,-99.1730162014,48.6938688106,560.827586,,1595.551724,2496.482759,2983.724138,1954.413793,,12414.72,1053,2814,,1251.827586,25_May_09_June
12038,-0.0562743193,-0.0416957672,-98.4392506122,48.6938688106,639.464286,,1404.103448,3069.517241,2566.892857,1909.517241,,12344.961538,1128.965517,2797.571429,,1690.724138,25_May_09_June
12039,0.3235365629,0.5249812439,-98.0265074682,48.6938688106,533.666667,157,1450,2910.428571,2902.678571,1754.571429,,12313.318182,966.071429,2761.25,,2090.423077,25_May_09_June
12040,0.0033785291,0.1080888609,-97.4303229269,48.6938688106,367.366667,152,1475.866667,2194.833333,3644.9,1373.433333,,11492.12,636.3,2754.125,,2175.423077,25_May_09_June
12041,-0.3302955255,-0.1427242577,-97.2468815296,48.6938688106,505.357143,151.6,1488.793103,2715.551724,3148.137931,1616.758621,1,10217.692308,845.758621,2798,2181,2331.086957,25_May_09_June
12042,1.053587382,1.1785346447,-94.6787019671,48.6938688106,332.068966,,3250.551724,1305.724138,5809.448276,2444.571429,,9126.259259,645.965517,2852.625,,2168.965517,25_May_09_June
12043,0.5987447671,0.692355901,-93.8073553298,48.6938688106,319.862069,,3612.931034,1071.724138,6236.517241,2611.482759,,-4920.73913,605.896552,2982.5,,2133.862069,25_May_09_June
12044,0.8618421129,1.0574753072,-93.6697742818,48.6938688106,385.366667,,3450.9,1252.133333,5750.2,2668.866667,,-4937.115385,720.466667,2978,,2054.1,25_May_09_June
12045,0.6240265667,0.6354743796,-93.4404725351,48.6938688106,271,,3487.928571,831.321429,6508.642857,2350.571429,,-4902.4,493.392857,2970.4,,1920.321429,25_May_09_June
12046,0.4476503283,0.4966105937,-100.9615698253,48.6309870284,622.36,,2129.96,2464.92,3475.84,2510.48,,11970.6,1220.72,2853,,147.458333,25_May_09_June
12047,0.6295411388,0.8472715947,-100.6864077294,48.6309870284,465.4,,1795.8,1618.76,3298.4,2033.88,,11928.217391,973.48,2820.111111,6208,453.434783,25_May_09_June
12048,0.1590239114,0.2425433199,-100.5488266814,48.6309870284,518.416667,157,2206.92,2173.76,3848.72,2302.96,,12368.190476,1019.4,2784.166667,,915.105263,25_May_09_June
12049,0.5769767215,0.7040130869,-100.4571059827,48.6309870284,627.56,154,1815.28,2576.84,3086.92,2290,,12494.181818,1211.44,2817.333333,,680.636364,25_May_09_June
12050,0.3442853838,0.3934555747,-100.4112456334,48.6309870284,600.692308,157,2215.846154,2309.692308,3640.653846,2492.730769,,12536.904762,1168.192308,2787.777778,,703.73913,25_May_09_June
12051,0.2869848341,0.4309423551,-100.0902231881,48.6309870284,509.423077,150,2105.461538,2388.038462,3791.769231,2186,,12411.952381,985.153846,2739.4,,1564.875,25_May_09_June
12052,0.5854226393,0.7548732332,-99.9067817907,48.6309870284,625.884615,,1890.423077,2418.038462,3188.346154,2344.666667,,12460.375,1214.461538,2797,,889.32,25_May_09_June
12053,0.0494004413,0.1247103289,-99.6316196948,48.6309870284,590.791667,,1571.16,2603.32,2877.04,1993.36,,12312.210526,1101.84,2819.333333,,988.2,25_May_09_June
12054,0.2877718974,0.3326033205,-99.5398989961,48.6309870284,637.16,,1763,2532.08,3018.28,2210.96,,12350.73913,1184.48,2816.375,,1044.76,25_May_09_June
12055,0.1771142106,0.5170929208,-99.3105972494,48.6309870284,577.2,,1420.4,2600.6,2676.2,1909.24,,12452.666667,1101.56,2811.166667,,1184.28,25_May_09_June
12056,0.1326115628,0.296799414,-99.1271558521,48.6309870284,565.24,,1742.12,2466.52,3179.76,2047.8,,12387.842105,1058.88,2807.142857,5184,1297.2,25_May_09_June
12057,0.1020033471,0.1475415342,-98.9437144548,48.6309870284,613.6,,1419.04,2639.44,2625.56,1918.24,,12357.15,1120.6,2803.166667,,1409,25_May_09_June
12058,0.08943635,0.0747279756,-98.8061334068,48.6309870284,634.16,147.142857,1333.96,2847.6,2464.52,1909.04,,7475.428571,1155.52,2913.642857,,1997.652174,25_May_09_June
12059,0.1104722537,0.3275088817,-98.2099488655,48.6309870284,613.375,157,1743.44,2917.76,3085,2078.2,,12329.818182,1093.8,2774.333333,,1876.5,25_May_09_June
12060,0.5516473906,0.9317634446,-97.7972057215,48.6309870284,449.28,154.666667,1994.52,2207,3920.48,1861,,12249.761905,797.92,2728.636364,,2576.434783,25_May_09_June
12061,0.2547317669,0.4139822399,-97.6137643242,48.6309870284,378,150,1776.84,2575.76,4078.52,1551.16,1,12210.458333,652.36,2707.230769,2181,2786.333333,25_May_09_June
12062,0.0190192738,0.0390995169,-97.3844625776,48.6309870284,399.208333,152.25,1366.153846,2343.884615,3338.461538,1345.807692,,12164.9,669.538462,2751.785714,,2476.304348,25_May_09_June
12063,0.6999166409,0.7581463667,-95.916931399,48.6309870284,355,156,3402.92,1241.6,5798.92,2617.6,,6120.578947,694.48,2884.615385,,2043.7,25_May_09_June
12064,0.7640352249,1.0284785964,-95.5500486043,48.6309870284,303.4,,3270.384615,1143.615385,6011.615385,2396.038462,,-3246.130435,606.12,3013.272727,4160,2951.230769,25_May_09_June
12065,0.5939162113,0.7414593883,-95.1831658097,48.6309870284,323.333333,152,3200.083333,1141.291667,5823,2397.125,,-284.842105,634.833333,2919.4,,2568.47619,25_May_09_June
12066,0.7381615698,0.8581537761,-94.6328416177,48.6309870284,369.37037,,3166.814815,1241,5521.962963,2511,,11617.461538,726.074074,2779,,2135.666667,25_May_09_June
12067,0.5306055527,0.638180472,-94.3118191724,48.6309870284,276.192308,,3412.615385,811.653846,6300.846154,2430.038462,,3707.2,556.807692,2897.769231,,2346.083333,25_May_09_June
12068,0.863916982,1.133302886,-94.0825174258,48.6309870284,289.833333,,3736.88,962.84,6537.56,2587.4,,-4894.545455,540.28,2986.272727,,2278.6,25_May_09_June
12069,0.4072180986,0.550783129,-100.8239887773,48.5681052461,600.766667,,2241.966667,2546.8,3642.566667,2539.758621,,12170.538462,1191.566667,2776.5,,754.037037,25_May_09_June
12070,0.5882076262,0.6843634974,-100.3195249347,48.5681052461,545.233333,,2145.066667,2357.033333,3710.533333,2344.2,,12531.178571,1080.533333,2754.166667,,1194.965517,25_May_09_June
12071,0.5207730168,0.6836635172,-100.0902231881,48.5681052461,480.655172,,2233.137931,2114.862069,4023.034483,2218.310345,,12442.916667,942.068966,2730.909091,,1456.428571,25_May_09_June
12072,0.3030790004,0.6102789889,-99.7692007427,48.5681052461,529.6,148,1843.633333,1905.034483,3319.5,2059.4,,12331.269231,1003.392857,2811.888889,6208,978.866667,25_May_09_June
12073,0.1831232397,0.2834026052,-99.7233403934,48.5681052461,535.357143,148,1794.25,2075.535714,3290.107143,2036.178571,,12364.56,1013.571429,2809.285714,6208,1010.964286,25_May_09_June
12074,0.1035397617,0.2959640864,-99.4481782974,48.5681052461,565,,1400.827586,2875.758621,2718.821429,1817.448276,,12456.807692,1042.5,2808.285714,,1116.793103,25_May_09_June
12075,0.0264152886,0.1590894666,-99.3564575988,48.5681052461,545.928571,157,1440.535714,2676.857143,2826.928571,1814,,12434.363636,1017.464286,2790,,1206.178571,25_May_09_June
12076,0.1964960322,0.391505756,-99.1730162014,48.5681052461,569.241379,,1981.793103,2001.241379,3430.586207,2282.035714,,12369.363636,1117.137931,2802.428571,,1286.448276,25_May_09_June
12077,0.0919174613,0.182710886,-99.0812955028,48.5681052461,528.703704,157,1715.107143,2427.148148,3246,1969.285714,,12401.272727,1006.821429,2787.333333,,1411.615385,25_May_09_June
12078,-0.0482963856,0.1867220379,-98.8978541055,48.5681052461,566.466667,,1315.206897,2559.866667,2581.033333,1770.9,,12406.413793,1045.466667,2795.888889,,1451.9,25_May_09_June
12079,0.1700410513,0.2020517918,-98.7602730575,48.5681052461,575.285714,,1389.133333,2503.433333,2674.466667,1823.266667,,12356.538462,1055.689655,2792.857143,,1535.333333,25_May_09_June
12080,0.5037224529,0.6413917467,-97.8889264202,48.5681052461,455.37931,,2552.466667,2007.733333,4523.233333,2311.2,,12229.583333,868.933333,2680,,2768.68,25_May_09_June
12081,0.8377779841,1.0954793215,-95.9627917483,48.5681052461,380.933333,157,3353.4,1544.433333,5625.5,2668.103448,,-75.545455,743.066667,2935.454545,,2865.038462,25_May_09_June
12082,0.6447867919,0.8603653237,-95.366607207,48.5681052461,323.285714,152,3311.535714,1145.392857,5966.107143,2424.62963,,-3428.192308,614.178571,2990.4,,2871.75,25_May_09_June
12083,0.6075339251,0.8016655395,-94.9080037137,48.5681052461,241.689655,,3197.933333,812.333333,6517.566667,2127.266667,,3357,462.344828,2880.142857,4160,2322.866667,25_May_09_June
12084,0.5052294116,0.5135956015,-94.3118191724,48.5681052461,243.75,,3164.892857,761.035714,6386.428571,2141.285714,,6062.44,474.5,2917.857143,,2345.444444,25_May_09_June
12085,0.8751739025,1.1998065531,-93.7614949805,48.5681052461,329.068966,,3663.344828,1099.689655,6252.310345,2646.896552,,-4886,613.931034,2970.333333,,2082.827586,25_May_09_June
12086,0.7345631644,0.7516426966,-93.3946121858,48.5681052461,392.793103,,3441.068966,1141.310345,5753.896552,2629.62069,,-1470.285714,708.25,2912.818182,,2461.928571,25_May_09_June
12087,0.2834100872,0.5053171871,-100.915709476,48.5052234639,596.64,154.75,2197.4,2468.08,3634.92,2494.36,,12470,1177.4,2778.416667,,792.695652,25_May_09_June
12088,0.5915572395,0.7377483398,-100.6864077294,48.5052234639,566,152,2181.384615,2357.269231,3692.769231,2414.153846,,11545.857143,1119.269231,2791.5,,850.208333,25_May_09_June
12089,0.50252584,0.6601728116,-100.2736645854,48.5052234639,430.782609,,2616.2,1677.04,4595.44,2357.6,,12532.958333,859.75,2757.714286,6208,1073.64,25_May_09_June
12090,0.3907716189,0.5352700172,-100.1819438867,48.5052234639,479.083333,149.166667,2028.041667,1662.043478,3589.083333,2108.958333,,915.055556,933.875,2944.642857,6208.75,2058.666667,25_May_09_June
12091,0.3499938596,0.5674039479,-100.0443628387,48.5052234639,551.961538,150,2073.730769,2499.538462,3608.807692,2293.153846,,12465.652174,1081.192308,2724.090909,,1621.565217,25_May_09_June
12092,0.5046277557,0.5398546457,-99.9067817907,48.5052234639,567.038462,157,2140.961538,2107,3669.884615,2356.12,,12332.923077,1103.692308,2785.75,,994.076923,25_May_09_June
12093,0.1099110444,0.1121967168,-99.6774800441,48.5052234639,564.538462,153,1131.307692,1914.346154,2164.192308,1660.346154,,11053.125,1030.961538,2881,5186,1385.541667,25_May_09_June
12094,0.2831759757,0.4590211002,-99.2647369001,48.5052234639,573.416667,,1637.84,2095.52,3011.48,2012.68,,12399.095238,1080.24,2797.875,4160,1247.36,25_May_09_June
12095,0.1510989332,0.2359117363,-98.8519937561,48.5052234639,588.04,,1403.8,2333.541667,2649.96,1884.44,,12323.277778,1095.16,2789.111111,,1497.76,25_May_09_June
12096,-0.1124358982,-0.2462386452,-98.7144127081,48.5052234639,574.5,,1316.653846,2734.346154,2565.038462,1769.153846,,12370.090909,1045.923077,2785.5,,1579.5,25_May_09_June
12097,0.6375072002,0.8095964789,-97.8430660709,48.5052234639,460.884615,153.5,2680.038462,1982.730769,4606.884615,2430.192308,1,12211.086957,893.307692,2696.909091,2181,2702.291667,25_May_09_June
12098,0.7903108128,1.0092365337,-96.2838141936,48.5052234639,355.615385,,3284.846154,1402.269231,5660.923077,2571.807692,1,119.190476,707.72,2996.818182,2181,3250.227273,25_May_09_June
12099,0.6910222726,0.8934645525,-95.3207468577,48.5052234639,263.5,,3451.538462,917.807692,6497.5,2346.730769,,8304.6,500.384615,2829.714286,,2029.807692,25_May_09_June
12100,0.5036952932,0.5495068861,-94.4035398711,48.5052234639,226.08,149,3139.76,671.36,6682.12,2013.84,,11550.875,409.96,2762,,2284.76,25_May_09_June
12101,0.6046444476,0.6793090329,-94.0825174258,48.5052234639,290.692308,,3563.769231,886.423077,6288.884615,2570,,-4825.772727,586.653846,2975.25,,2254.923077,25_May_09_June
12102,0.7474490702,0.8702963193,-93.6697742818,48.5052234639,297.814815,,3598.074074,887.740741,6319.518519,2578.962963,,-4932.083333,581.407407,2961,6208,2018.296296,25_May_09_June
12103,0.8426312655,1.2644319705,-93.3946121858,48.5052234639,295.192308,,3645.846154,977.230769,6433.307692,2554.615385,,-4869.6,558.423077,2952.153846,,1855.769231,25_May_09_June
12104,0.6018716514,0.6757192016,-93.2111707885,48.5052234639,278.208333,,3432.12,814.36,6369.44,2383.32,,-4926.318182,524.791667,2946.3,,1746.96,25_May_09_June
12105,0.626994127,0.6810304165,-93.0735897405,48.5052234639,180.583333,,1688.04,393.25,4886.6,1127.16,,-4979.238095,280.24,2941.555556,6208,1664.32,25_May_09_June
12106,0.5966894859,0.6327953627,-100.8239887773,48.4423416816,498.586207,,2511.896552,1878.896552,4289.241379,2427.214286,,12231.730769,971.862069,2777.4,,701.535714,25_May_09_June
12107,0.5075208116,0.8004855504,-100.5946870307,48.4423416816,608.142857,157,1944.5,2661.964286,3311.785714,2302.035714,,12351.291667,1161.5,2794.454545,,587.48,25_May_09_June
12108,0.9104969253,1.097832193,-100.4571059827,48.4423416816,497.357143,,2565.103448,1854.275862,4294,2535.758621,,12493.607143,1008.896552,2823,,518.689655,25_May_09_June
12109,1.048808464,1.2501080973,-100.365385284,48.4423416816,434.034483,157,2955.137931,1639.103448,5098.071429,2501.344828,,12471.538462,826.642857,2793.076923,,740.137931,25_May_09_June
12110,0.3908710405,0.5190398569,-100.227804236,48.4423416816,523.766667,157,1831.1,1794.033333,3313.266667,2077.9,,10519.535714,1022.666667,2832,6208,914.2,25_May_09_June
12111,0.2798488446,0.3514344797,-100.1360835374,48.4423416816,460.5,,2073.666667,2100.333333,3850.3,2122.1,,10636.857143,934.5,2717,,1592.766667,25_May_09_June
12112,0.5364863227,0.7937777951,-99.9985024894,48.4423416816,497.933333,,2380.733333,1987.1,4128.366667,2343.5,,11821.482759,967.633333,2798.818182,,989.714286,25_May_09_June
12113,0.4827793645,0.5279151457,-99.8609214414,48.4423416816,525.933333,,1730.166667,2140.4,3210.724138,2027.034483,,12470.571429,1038.793103,2807.125,6208,895.133333,25_May_09_June
12114,0.5541391107,0.708787867,-99.7692007427,48.4423416816,506.896552,,2246.551724,1957.586207,3963.37931,2272.206897,,12494.576923,979.62069,2804.625,,951.862069,25_May_09_June
12115,0.1712910198,0.0748323565,-99.5857593454,48.4423416816,576.428571,157,1408.285714,2753.172414,2666.103448,1897.862069,,12354.52381,1099.931034,2788.5,,1100.964286,25_May_09_June
12116,0.2090822272,0.3150522768,-99.3105972494,48.4423416816,537.517241,157,1621.827586,2128.758621,3075.034483,1935.068966,,12421.375,1021.482759,2777.571429,,1298.931034,25_May_09_June
12117,-0.1944295224,0.0022250314,-99.2188765508,48.4423416816,594.678571,,1538.586207,2676.689655,2863.241379,1902.689655,,12470.217391,1053.827586,2791.285714,,1291.178571,25_May_09_June
12118,-0.0791989107,-0.0495916761,-98.3016695642,48.4423416816,613.793103,157,1706,2512.666667,3000.366667,2134.5,,12284.904762,1149.366667,2690.545455,,2264.090909,25_May_09_June
12119,0.4598034844,0.7083181031,-96.6048366389,48.4423416816,527.655172,156,2707.566667,2477.6,4388.8,2616,,8390.36,1013.8,2832.058824,,1369.862069,25_May_09_June
12120,0.8512471654,1.1125788037,-95.7334900017,48.4423416816,445.413793,150.5,2855.966667,1815,4858.766667,2513.4,,2366.916667,871.5,2894.333333,,2394.083333,25_May_09_June
12121,0.5243212819,0.503752023,-95.366607207,48.4423416816,351.107143,152,2959,1160.25,5440.178571,2306.75,,-2495.73913,680.535714,2988.2,,2814.178571,25_May_09_June
12122,0.4639785128,0.7864758968,-95.0455847617,48.4423416816,282.6,,2785.966667,909.866667,5777.466667,2001.733333,,9400.068966,543.733333,2767.3,,2074.966667,25_May_09_June
