fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ,VZA_mean,COMP_mean
6330,0.7228409373,1.2549087107,-94.5411209191,45.3611343514,381.851852,2982.037037,1824.037037,5377.407407,2580.111111,,737.444444,11281.066667,2392.5,,2243.760000,164.000000
6331,0.3324669103,0.5942762246,-94.4952605697,45.3611343514,460.576923,2810.111111,2483.037037,4743.407407,2622.473684,,900.37037,11727.666667,2414.571429,,1842.120000,163.000000
6332,0.4065785259,0.8321974948,-94.4494002204,45.3611343514,441.333333,2664.571429,2377.142857,4666.642857,2355.2,,858.107143,11847.8,2228.833333,,3506.684211,163.000000
6333,0.5237523854,1.0132618487,-94.4035398711,45.3611343514,384.851852,2962.962963,1812.296296,5231.074074,2377.4375,,761.296296,11713.666667,2228.666667,,5465.285714,
6334,0.8737502098,1.1027300606,-94.3576795217,45.3611343514,323,3918.592593,1361.148148,6404.407407,2851.5,,626.703704,11695.7,2228.2,,5477.888889,
6335,0.3988654176,0.8837586343,-94.3118191724,45.3611343514,372.576923,3166.296296,1876.074074,5437.37037,2733.875,,733.481481,11777.545455,2311,,4582.800000,163.000000
6336,0.5908104123,1.2311466634,-94.2659588231,45.3611343514,431.730769,2757.846154,2179.038462,4818.923077,2474.4,,814.52,11977.5,2274.142857,,4070.000000,161.000000
6337,0.685443793,1.1140795627,-94.1742381244,45.3611343514,293.642857,3859,1235,6521.071429,2636.25,,579.592593,8847.2,2432.5,,5157.266667,176.000000
6338,0.4422920818,1.256311208,-94.1283777751,45.3611343514,314.538462,4000.111111,1043.333333,6626.740741,2839.066667,,561.518519,12170.636364,2277.5,,3786.600000,163.000000
6339,0.5317261325,1.1511036498,-94.0825174258,45.3611343514,261.074074,4067.777778,992.37037,6951.703704,2603.285714,,488.037037,12185.571429,2236.333333,,5132.785714,
6340,0.8451326638,1.0118390322,-94.0366570764,45.3611343514,237.36,4433.296296,846.185185,7384.888889,2820.625,,428.407407,12114.625,2241.833333,,5184.500000,
6341,0.5131334563,0.8961244623,-93.9907967271,45.3611343514,277.518519,4121.62963,970.185185,6953.444444,2648.4,,491.296296,12145.111111,2282,,4820.235294,164.500000
6342,0.7915789485,1.1891410947,-93.9449363778,45.3611343514,279.703704,3942.962963,1144.222222,6735.555556,2652.75,,520.481481,11983.5,2236.6,,5234.210526,
6343,1.4014604148,1.9325626642,-100.9615698253,45.2982525692,250.166667,4370.133333,837.166667,7174.933333,2887,,468.172414,12691.827586,2340.875,,2880.233333,
6344,1.7781119858,2.2094631365,-100.915709476,45.2982525692,291.09375,4257.34375,941.6875,6884.0625,2915.46875,,536.5,9680.892857,2435.545455,,2645.612903,168.000000
6345,1.2643708835,1.6774678677,-100.8239887773,45.2982525692,337.78125,3821,1098.4375,6295.8125,2765.25,,624.3125,7860.642857,2439.538462,,2450.129032,163.500000
6346,1.2640491724,1.6707592143,-100.778128428,45.2982525692,339.133333,3867.066667,1092.7,6315.3,2820.566667,,636.733333,6060.391304,2464.333333,,2323.137931,165.250000
6347,1.2325875403,1.6480431259,-100.6864077294,45.2982525692,396.344828,3945.1,1174.4,6154.433333,2940.266667,,701.6,-205.190476,2544.692308,,1925.366667,168.000000
6348,1.4498073906,1.730909422,-100.64054738,45.2982525692,442.387097,3639.84375,1319.935484,5713.59375,2852.3125,,781.53125,-2295.153846,2590.714286,,1992.343750,
6349,1.276937604,1.6498842716,-100.5946870307,45.2982525692,361.482759,4009.633333,1104.4,6342.066667,2916.6,,649.4,-2916.846154,2524.333333,,1419.586207,161.000000
6350,1.1300611794,1.4333901048,-100.5488266814,45.2982525692,358.266667,3754.83871,1167.129032,6108.066667,2798.866667,,674.933333,-4158.703704,2537.733333,,879.838710,161.000000
6351,1.1406048792,1.3070767607,-100.4571059827,45.2982525692,346.967742,4268.935484,1260.774194,6521.032258,3125.387097,,655.354839,-2420.111111,2577.357143,,1800.645161,161.000000
6352,1.2282148898,1.7159022292,-100.4112456334,45.2982525692,308.870968,4291.354839,1073.580645,6756.193548,3026.548387,,584.580645,3401.689655,2485.5,,1838.100000,169.500000
6353,0.3895886264,0.5100101009,-100.3195249347,45.2982525692,290,1848.645161,614.451613,3240.258065,1490.967742,,472.16129,-428.444444,2569.588235,,1891.111111,165.500000
6354,0.6235486982,0.8135203549,-100.2736645854,45.2982525692,223.866667,2277.566667,617.366667,4675.8,1649.233333,,423.266667,-1921.137931,2535.733333,,1255.000000,163.500000
6355,1.8099481761,2.0854242742,-100.1360835374,45.2982525692,319,4293.870968,1312.53125,6607.9375,3139.875,,648.5,-1063.666667,2517.210526,,1225.103448,163.666667
6356,1.2877042592,1.7454860608,-100.0902231881,45.2982525692,337.7,4122.433333,1324.266667,6419.133333,3073.8,,674,-4325,2514.266667,,538.366667,161.000000
6357,1.2396161727,1.2860289982,-100.0443628387,45.2982525692,302.451613,4386.5,1157.125,6748.875,3168.09375,,621.83871,-4302.518519,2535.176471,,771.838710,
6358,1.2553241116,1.648881038,-99.9985024894,45.2982525692,320.4,4458.965517,1221.8,6680.366667,3264.066667,,637.666667,-4293.173913,2571.538462,,1297.733333,168.000000
6359,0.7740124067,1.1286348104,-99.9067817907,45.2982525692,475.9,2950.466667,1895.066667,4877.533333,2652.366667,,917.833333,-3526.090909,2544,,1062.379310,166.000000
6360,0.7770670404,1.0719682243,-99.8609214414,45.2982525692,476.0625,2344.90625,1861,3737.15625,2307.5,,909.46875,-2080.322581,2525.666667,,1458.468750,165.400000
6361,0.6066623032,0.994218419,-99.8150610921,45.2982525692,520.933333,2477.7,2085.933333,4110.533333,2498.966667,,1019.666667,-2758.64,2512.153846,,1245.517241,165.333333
6362,0.6136833081,1.0904361804,-99.7692007427,45.2982525692,597.03125,2820.34375,2608.53125,4304.9375,2890.16129,,1156.46875,-4229.296296,2574.357143,,1222.343750,
6363,0.5632622838,1.1234859586,-99.7233403934,45.2982525692,478.233333,3217.566667,1973.233333,5110.833333,2813.5,,922,-4366.047619,2581.5,,1349.800000,163.000000
6364,0.6090388596,0.902725184,-99.6774800441,45.2982525692,424.516129,3361.125,1791.875,5463.3125,2736.65625,,809.258065,-4363.310345,2579.8,,1316.000000,
6365,0.3537359344,0.6821025025,-99.6316196948,45.2982525692,469.5,3061.566667,2032.8,5020.033333,2672.933333,,896.566667,-3598.565217,2577.266667,,1344.655172,175.000000
6366,0.5152361925,0.8958009098,-99.5857593454,45.2982525692,525.233333,2798.709677,2227.774194,4466.677419,2699.096774,,1032.548387,-2104.708333,2558.055556,,1922.096774,164.166667
6367,0.9065053662,1.3486538827,-99.5398989961,45.2982525692,458.612903,3318.516129,1860.935484,5263.741935,2786.3,,887.461538,-2386.916667,2562.944444,,1304.892857,169.000000
6368,1.0230509341,1.2829221845,-99.4940386468,45.2982525692,389.4375,3601.09375,1490.75,5819.03125,2852.78125,,844.708333,-3299.583333,2651.1,,2085.280000,165.200000
6369,0.3199523911,0.567440717,-99.4481782974,45.2982525692,445.966667,3030.3,1820.8,5057.5,2603.566667,,908.954545,-3720.153846,2544.266667,,1108.666667,164.000000
6370,0.2881697038,0.684625032,-99.3564575988,45.2982525692,619.483871,1792.892857,2974.225806,3123.645161,2266.741935,,1216.086957,-3592.041667,2541.2,,1211.312500,164.000000
6371,0.3812742191,0.3744777271,-99.3105972494,45.2982525692,628.612903,1927.230769,2913.645161,3270.096774,2334.548387,,1178.916667,-3186.958333,2535.75,,1133.133333,166.000000
6372,0.5833439808,0.6809595926,-99.0812955028,45.2982525692,456.870968,3011.814815,2040.645161,4990.935484,2657.225806,,911.105263,-2636.206897,2506,,1009.800000,164.000000
6373,0.4753845135,0.6810077615,-99.0354351535,45.2982525692,641.83871,2146.518519,3064.258065,3441.387097,2587.193548,,1258.75,-2598.214286,2524.625,,833.105263,168.000000
6374,0.915197822,1.2708610495,-98.9437144548,45.2982525692,491.9,2932.708333,2439.677419,4613.16129,2713.709677,,956.55,77.266667,2471.388889,,743.315789,167.750000
6375,0.5446843844,0.9927125904,-98.8978541055,45.2982525692,446.903226,3016.869565,2334.16129,4804.032258,2669,,826.263158,921.517241,2465.076923,,693.050000,167.000000
6376,0.6381485611,0.6806312328,-98.8519937561,45.2982525692,544.133333,2738.478261,2611.8,4209.666667,2684.9,,1054.578947,3.178571,2516.285714,,631.611111,
6377,0.5744532138,0.91498034,-98.8061334068,45.2982525692,497.0625,2739.708333,2173.78125,4431.96875,2550.75,,957.277778,7053.65625,2517.470588,,704.500000,164.600000
6378,0.5869767022,1.0312749563,-98.7602730575,45.2982525692,408.709677,3020.347826,1888.935484,5210.733333,2611.032258,,831.25,6054.678571,2523.466667,,706.526316,163.333333
6379,0.569893235,0.7401299775,-98.7144127081,45.2982525692,393.129032,3118.217391,1953.3,5330.774194,2612.354839,,768.666667,10272.689655,2396.727273,,1868.315789,162.500000
6380,0.669988393,0.821777453,-98.6685523588,45.2982525692,445.193548,2658.695652,2203.806452,4634,2470.935484,,957.375,5912.821429,2442.384615,,2139.434783,164.000000
6381,0.3634706948,0.7424685976,-98.6226920095,45.2982525692,568.580645,2375.086957,2811.419355,3975.419355,2603.032258,,1167.266667,4622.8,2417.583333,,3076.708333,175.000000
6382,0.6254615963,1.0739391923,-98.5768316602,45.2982525692,442.633333,3427.478261,2143.9,5379.233333,2797.566667,,752.8,-4072.392857,2645.9,,1316.000000,171.666667
6383,0.0386212305,0.1778468323,-98.4851109615,45.2982525692,657.633333,2252.894737,3147.935484,3554.677419,2693.16129,,1272.526316,-699.37931,2524.5,,682.000000,163.000000
6384,0.0970099177,0.3495121183,-98.4392506122,45.2982525692,728.625,1845.65,3546.4375,2958.28125,2605.806452,,1457.85,-4266.354839,2522.266667,,428.000000,
6385,0.095041208,0.2462629655,-98.3933902628,45.2982525692,684.258065,1994.736842,3337.645161,3253.225806,2600.16129,1,1393.823529,1134.827586,2490.133333,,1226.045455,169.500000
6386,-0.0372443005,0.0108712137,-98.3475299135,45.2982525692,475.733333,2061.842105,1949.354839,3800.548387,2016.290323,,895.733333,4624.68,2441.222222,,1091.181818,168.428571
6387,0.0692428392,0.141162264,-98.3016695642,45.2982525692,668.870968,1915.6,3184.935484,3153.967742,2512.064516,,1229.375,-1411.827586,2506.636364,,424.227273,169.000000
6388,0.1945182315,0.3757634295,-98.2558092148,45.2982525692,714.5,2029.263158,3484.066667,3150.428571,2710.933333,,1476.2,-4362.066667,2523.785714,,300.560000,163.000000
6389,-0.201508707,-0.1657045601,-98.2099488655,45.2982525692,717.322581,2002.526316,3438.16129,3145.677419,2658.833333,,1428.277778,-3842.419355,2501.307692,,360.148148,166.000000
6390,-0.12649142,-0.1311457325,-98.1640885162,45.2982525692,674.806452,2052.75,3093.870968,3236.612903,2522.290323,,1248.578947,-2138.7,2454.941176,,863.518519,163.333333
6391,0.264322646,0.5713060405,-98.1182281668,45.2982525692,555.354839,2147.842105,2524.290323,3660.258065,2313.258065,,1131.05,551.9,2462.230769,,730.037037,166.000000
6392,0.0860544417,0.3523830324,-98.0723678175,45.2982525692,402.4375,2868.791667,1755.0625,5048.59375,2345.5625,,808.35,4898.3,2444.388889,,984.296296,175.000000
6393,0.8331007691,0.770098866,-98.0265074682,45.2982525692,584.064516,3158.521739,2929.83871,4373.16129,2910.225806,,1100.9,-3323.548387,2507.142857,,148.333333,
6394,0.2591593593,0.8981552303,-97.9806471189,45.2982525692,576.8,3464.571429,2706.466667,4902.3,3339.4,,1047.526316,-3435.884615,2674.166667,,2127.708333,
6395,1.0700384776,1.4683550398,-97.9347867695,45.2982525692,382.709677,5014.157895,1702.935484,6529.419355,3831.935484,,720.647059,-3228.076923,2675.647059,,3104.625000,164.500000
6396,0.5518907905,0.9155951999,-97.8430660709,45.2982525692,459.419355,2968.736842,1928.3,4836.870968,2657.032258,,885.1,2706.413793,2526.4375,,784.520000,166.500000
6397,0.1832700931,0.3539670318,-97.7513453722,45.2982525692,479.387097,1923.473684,2123.870968,3611.677419,2020.096774,,989.8,9286.766667,2522.666667,,369.838710,
6398,0.3168810606,0.5801855922,-97.7054850229,45.2982525692,472.064516,2522.05,2303.709677,4265.225806,2274.870968,,926.05,-1232.535714,2616.8,,1690.612903,174.000000
6399,0.2615374203,0.5212040866,-97.6596246735,45.2982525692,457.71875,2258.272727,2179.5,4078.903226,2120.59375,,866.45,4810.96875,2562.083333,,1028.031250,165.000000
6400,0.4108877106,0.5945309516,-97.6137643242,45.2982525692,373.966667,2372.869565,1723.633333,4711.5,2031.766667,,794.294118,10952.724138,2541.133333,,443.551724,176.000000
6401,0.5860688435,0.8868412276,-97.5220436256,45.2982525692,447.709677,2895.608696,1795.645161,4855.225806,2481.741935,,840.8125,12762.366667,2489.083333,,479.354839,
6402,0.4984163195,0.7425120249,-97.4761832762,45.2982525692,405.233333,2245.789474,1534.566667,4610.466667,1994.166667,,754.263158,12552.448276,2440.642857,,1021.379310,
6403,0.3824463593,0.4212253243,-97.4303229269,45.2982525692,438.967742,2707.9,1763.035714,4607.354839,2143.612903,,803.55,10483.290323,2526.642857,,781.645161,165.500000
6404,0.0541611618,0.1551944539,-97.3844625776,45.2982525692,388.25,1974.35,1178.607143,4307.21875,1800.03125,,663.2,12095.21875,2478.8,,493.903226,166.000000
6405,0.0626365999,0.2833874945,-97.3386022282,45.2982525692,388.193548,952.047619,820.333333,2748.903226,1268,1,586.894737,10972.064516,2500.923077,,638.548387,
6406,0.6998573098,0.945277825,-97.2927418789,45.2982525692,354.833333,2036.277778,796.307692,3440.233333,1591.833333,,622.333333,8909.366667,2598.411765,,1278.466667,168.666667
6407,0.6097328368,0.7396451123,-97.2468815296,45.2982525692,483.354839,2707.5,2424.444444,4538.064516,2492.709677,,909.368421,12847.16129,2479.090909,,392.354839,
6408,1.0159484744,1.3241358027,-97.2010211802,45.2982525692,434.4,3588.166667,2425.807692,5174.566667,2722.9,,781.578947,12908.466667,2477,,422.400000,
6409,0.8163333908,1.0939926617,-97.1551608309,45.2982525692,436.322581,2937.125,2336.357143,4982.5625,2558.34375,,888.631579,12394.066667,2493.214286,,548.967742,165.000000
6410,0.993444033,1.4306246489,-97.1093004816,45.2982525692,424.766667,2982,2265.625,5061.9,2529.1,,795,13027.3,2473.769231,,484.066667,
6411,1.0578638191,1.1194183702,-97.0634401322,45.2982525692,352.387097,3714.714286,1580.826087,6058.129032,2833.612903,,754.4375,13031.066667,2472.428571,,514.161290,
6412,1.439959079,1.9277765751,-97.0175797829,45.2982525692,305.612903,3697.3,1128.916667,6299.5,2613.75,,582.2,13084.419355,2470.846154,,545.125000,
6413,1.5699459144,2.013691221,-96.9717194336,45.2982525692,273.483871,4449.5,1069.217391,6992.806452,3000,,487.263158,13120.9,2469.071429,,576.419355,
6414,1.4077131748,1.9611971974,-96.9258590843,45.2982525692,285.933333,4490.944444,1071.772727,7050.4,3210.133333,,583.157895,13067.178571,2467.5,,606.666667,
6415,0.3824001114,0.5594937237,-96.8341383856,45.2982525692,504.066667,1988.111111,2734.85,3706.266667,2107.933333,,939.315789,12951.034483,2464,,669.933333,
6416,0.4771765038,0.8445699364,-96.7882780363,45.2982525692,531.966667,2108.789474,2570.263158,3837.5,2295.5,,1030.105263,12911.1,2463.25,,700.400000,
6417,0.230286022,0.6106321377,-96.7424176869,45.2982525692,499.28125,2048.05,2622,3867.625,2191.125,,1001.85,12329.689655,2470.25,,750.218750,163.000000
6418,0.3763673066,0.7314824065,-96.6965573376,45.2982525692,509.433333,2213.3,2696.052632,3789.677419,2186.16129,,1015.473684,12959.586207,2460.076923,,761.677419,
6419,0.1669858471,0.572601065,-96.6506969883,45.2982525692,476.580645,3338.5,2521.1,4830.6875,2657.1875,,845.85,12420.193548,2466.384615,,808.968750,163.000000
6420,0.539714115,1.1086891464,-96.6048366389,45.2982525692,470.483871,3036.105263,2229.947368,4920.032258,2632.677419,,832.722222,13001.733333,2456.545455,,824.387097,
6421,0.2655146439,0.6752813943,-96.5589762896,45.2982525692,534.925926,2645.888889,2688.578947,4119.933333,2445.366667,,993.5,12443.8,2464.272727,,867.200000,163.000000
6422,1.0144911334,1.2298718877,-94.8621433644,45.2982525692,289.842105,4732.666667,898.055556,6865.870968,3022.709677,,516.483871,,2489.466667,,160.161290,161.000000
6423,0.5136264134,0.9697068048,-94.8162830151,45.2982525692,403.9,3228.464286,1364.4,5337.875,2490.03125,,734.96875,,2493.75,,72.687500,
6424,0.700211899,1.2411798954,-94.7704226657,45.2982525692,494.85,3269.967742,1552.210526,5258.096774,2717.483871,,833.548387,,2492.461538,,48.633333,
6425,0.813076403,0.2929971144,-94.7245623164,45.2982525692,545.222222,2848.3,1529.944444,4715.333333,2465.172414,,863.966667,,2491,,32.095238,
6426,0.5060632502,0.8601251159,-94.6787019671,45.2982525692,488.866667,2990.5,1524.842105,5176.6,2450.666667,,773.9,,2455.9375,,456.807692,164.000000
6427,0.1353105158,0.5005166918,-94.5869812684,45.2982525692,499.9375,3105.09375,2636.95,4801.96875,2879.1875,,1017.28125,,2464.769231,,266.000000,164.000000
6428,0.684100994,0.8243240895,-94.5411209191,45.2982525692,452.684211,3482.419355,2103,5436.466667,2888.774194,,857.774194,,2446.642857,,471.806452,164.000000
6429,0.3804925542,0.6327703255,-94.4494002204,45.2982525692,465.684211,2622.612903,2653.947368,4547.870968,2398.6,,904,11712,2403.7,,1553.629630,
6430,0.5827019583,1.1387116696,-94.4035398711,45.2982525692,396.789474,3043.903226,2002.2,5251.096774,2485.419355,,770.387097,,2241.111111,,5282.000000,161.000000
6431,0.4796153804,1.181953753,-94.3576795217,45.2982525692,457.25,2888.16129,1771.210526,4938.451613,2503.322581,,847.870968,11676,2306.888889,,4613.777778,163.000000
6432,0.7389550149,1.0414859176,-94.3118191724,45.2982525692,401.214286,3470.1,1615.294118,5731.2,2716.466667,,735.566667,,2253.875,,4950.157895,163.000000
6433,1.2960110704,1.7504285971,-100.915709476,45.2353707869,319.34375,4392.03125,998.03125,6779.8125,3121.46875,,603.387097,5807.433333,2524,,2299.645161,168.000000
6434,1.2626055734,1.5861629588,-100.8698491267,45.2353707869,311.6,4028.5,948.666667,6557.1,2866.7,,594.965517,12306.071429,2354.071429,,2738.428571,175.000000
6435,1.0980655968,1.5005088091,-100.8239887773,45.2353707869,326.166667,3858.0625,1003.875,6348.5625,2803.75,,626.612903,12026.096774,2358.923077,,2818.906250,171.500000
6436,1.2391226377,1.6314299447,-100.778128428,45.2353707869,329.9,4118.5,1047.3,6529.1,2975.533333,,627.62069,4539.740741,2483.363636,,2520.448276,
6437,1.4753340483,1.8101664931,-100.7322680787,45.2353707869,394.322581,4085.6875,1311.096774,6171.75,3128.806452,,738.40625,-4241.142857,2599.352941,,1861.093750,168.000000
6438,1.2232026726,1.5558566451,-100.64054738,45.2353707869,369.290323,3882.09375,1242.125,6149.71875,2918.258065,,695.15625,-3051.103448,2559.578947,,1512.250000,165.800000
6439,0.9717869163,1.2649668604,-100.5946870307,45.2353707869,336.7,4086.333333,1183.517241,6432.266667,2993.5,,646.2,-4278.821429,2567.722222,,1434.700000,168.000000
6440,1.3157176508,1.764915016,-100.5488266814,45.2353707869,363.387097,3954.6875,1248.78125,6218.53125,2978.03125,,694.40625,-4234.066667,2570.8125,,1524.437500,161.000000
6441,0.994849486,1.193900806,-100.502966332,45.2353707869,365.766667,3747.766667,1248.366667,6045.6,2847.766667,,701.4,-4226.1,2530.714286,,970.466667,
6442,1.2353290096,1.5212629735,-100.4112456334,45.2353707869,302.466667,4325.533333,1099.413793,6737,3103.1,,602.033333,-4288.555556,2534.352941,,875.433333,161.000000
6443,1.2960101329,1.6523419619,-100.365385284,45.2353707869,357.40625,3930.09375,1353.1875,6234.875,2943.5,,685.84375,-4286.066667,2540.933333,,960.875000,
