longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ_mean,VZA_mean
-93.8073553298,49.7628591089,0.279991,0.427258,139.486111,166.000000,2594.571429,322.756579,7446.090323,1410.380645,0.000000,199.525974,11366.273381,2686.393939,5186.500000,4790.795775
-93.7614949805,49.7628591089,0.248220,0.452472,135.822368,163.333333,2437.075949,303.210191,7320.119497,1329.861635,0.000000,195.365385,11357.150000,2677.166667,5443.000000,4784.657718
-93.6697742818,49.7628591089,0.329203,0.438289,121.184211,164.800000,2329.793548,311.259740,7248.309677,1294.316129,0.000000,197.836601,11092.022059,2692.052632,5664.800000,4813.661972
-93.3028914871,49.7628591089,0.304003,0.575017,148.164557,166.750000,2645.923567,334.987261,6922.765823,1542.803797,1.333333,240.297468,9161.972789,2752.854545,4895.392857,3220.870504
-93.2111707885,49.7628591089,0.614077,0.779001,175.184211,167.071429,2990.264516,388.686275,6935.832258,1776.311688,1.500000,273.294118,10401.007299,2753.127660,9780.200000,4618.470085
-93.1653104392,49.7628591089,0.711472,0.864599,216.387097,165.736842,2809.371795,408.461039,6257.782051,1749.084967,1.375000,309.200000,9861.895522,2754.392157,13823.437500,4487.327586
-100.9615698253,49.6999773266,0.997113,1.146894,519.939597,166.500000,2711.205298,2126.806667,4443.662252,2575.549669,1.153846,986.939597,2121.054688,2907.861111,5631.600000,2529.908451
-100.915709476,49.6999773266,0.847830,1.009689,522.620000,168.058824,2761.960526,2106.806667,4486.875000,2606.190789,1.187500,984.201342,1210.246154,2906.389610,6595.260870,2529.209790
-100.8698491267,49.6999773266,0.663902,0.804308,524.421769,168.666667,2894.621622,1925.239726,4597.243243,2711.768707,1.083333,996.496599,163.325397,2912.582278,7069.619048,2579.411348
-100.8239887773,49.6999773266,0.619586,0.791816,519.300000,168.500000,2697.801325,1583.894040,4366.523179,2558.473333,1.375000,965.377483,-1759.496063,2942.450000,3507.636364,2661.883562
-100.7322680787,49.6999773266,0.585229,0.767188,543.783217,167.764706,2208.305556,1116.472222,3827.680556,2143.513889,1.750000,884.361702,-3103.952381,2968.242857,5673.960000,2791.942029
-100.64054738,49.6999773266,0.743777,1.041304,423.940789,167.600000,2987.065789,1319.657895,4962.473684,2533.284768,0.750000,814.125000,3862.578947,2872.579710,3743.923077,2300.232877
-100.5946870307,49.6999773266,0.810035,1.091110,422.577181,167.600000,3341.429530,1355.778523,5422.322148,2730.348993,0.800000,804.020134,9281.109375,2814.587302,2576.000000,2093.580420
-100.4571059827,49.6999773266,0.826926,1.065163,428.202703,172.384615,3071.195946,1502.129252,5142.170068,2579.209459,0.800000,818.047619,7834.312500,2804.661538,2158.666667,1742.014493
-100.4112456334,49.6999773266,0.755886,0.995960,450.918367,171.307692,3062.201342,1705.810811,4973.147651,2650.859060,0.800000,867.375839,6015.078125,2867.567164,2152.571429,2194.985294
-100.365385284,49.6999773266,0.726458,1.029915,436.947020,171.307692,3096.849673,1736.940789,5052.300654,2655.562092,0.800000,849.026144,2847.613636,2898.702703,2152.571429,2537.158273
-100.3195249347,49.6999773266,0.680693,1.041561,427.197279,170.916667,3287.804054,1762.659864,5248.263514,2766.790541,0.500000,835.932432,-419.241935,2925.150685,2131.250000,2364.503759
-100.2736645854,49.6999773266,0.757222,1.115708,446.783784,168.285714,3183.378378,1977.088435,5082.743243,2749.530612,0.750000,875.263514,-2250.666667,2925.584416,2163.750000,2129.740458
-100.227804236,49.6999773266,0.754221,1.109183,479.172185,167.294118,3012.651316,2301.927152,4782.763158,2722.370861,0.750000,938.914474,-3392.166667,2933.075000,2163.750000,2195.633588
-100.1360835374,49.6999773266,0.630496,0.935991,478.303448,167.090909,2946.743243,2404.560811,4736.641892,2677.060811,0.500000,937.391892,-3750.951220,2961.412500,2146.500000,2414.106061
-100.0902231881,49.6999773266,0.763275,1.101488,475.614379,166.400000,3176.253247,2341.246753,4966.974026,2831.084416,0.000000,934.857143,-4739.991935,2973.936709,2242.000000,2435.890511
-100.0443628387,49.6999773266,0.748872,1.099982,489.700680,164.428571,3241.364865,2396.871622,4989.141892,2924.709459,0.000000,970.414966,-4771.975410,2972.897436,2242.000000,2468.107143
-99.9985024894,49.6999773266,0.889663,1.278445,461.639456,165.000000,3436.358108,2217.074324,5261.668919,2990.391892,0.500000,920.952381,-4798.269841,2969.397260,2817.666667,2417.105634
-99.9526421401,49.6999773266,0.800482,1.214833,417.098039,162.333333,3781.823529,1990.326797,5701.171053,3100.197368,0.500000,830.453947,-4811.503650,2963.506849,2817.666667,2350.490066
-99.8150610921,49.6999773266,1.108202,1.517533,409.966667,165.500000,3715.794702,2129.649007,5622.560000,3005.713333,0.500000,808.851351,-4813.238806,2936.898734,2146.500000,1993.085714
-99.7692007427,49.6999773266,0.963139,1.319430,443.260000,168.666667,3286.662252,2353.576159,5179.337748,2805.794702,0.500000,869.892617,-4828.610687,2945.864865,2146.500000,2101.160839
-99.7233403934,49.6999773266,0.934698,1.336681,430.040816,168.333333,3473.567568,2179.371622,5393.554054,2888.250000,0.666667,839.993197,-4839.449153,2947.457143,2158.000000,2073.036232
-99.6774800441,49.6999773266,0.857078,1.316797,428.407895,168.333333,3537.703947,2039.578947,5471.868421,2916.430464,0.727273,828.602649,-4839.561983,2945.971014,2162.181818,2052.165517
-99.5857593454,49.6999773266,0.747876,1.222088,411.061224,168.000000,3400.020270,1761.243243,5521.939189,2728.763889,0.666667,779.844595,-4825.627907,2945.571429,2158.000000,2092.150685
-99.4940386468,49.6999773266,0.659812,1.006360,435.560811,162.000000,3131.177632,1727.980000,5204.920530,2601.258278,0.000000,816.600000,-4766.187500,2957.544118,2112.000000,2273.806667
-99.4481782974,49.6999773266,0.617846,0.984727,444.641379,162.333333,3160.408163,1707.294521,5203.628378,2631.801370,0.500000,825.760274,-4754.093750,2961.637681,2146.500000,2301.500000
-99.4023179481,49.6999773266,0.657381,1.046483,436.114865,162.333333,3267.187919,1633.253333,5339.778523,2661.557047,0.500000,803.797297,-4748.161765,2965.606061,2146.500000,2367.421769
-99.3564575988,49.6999773266,0.599994,1.068489,441.589404,162.333333,3324.006623,1645.434211,5355.629139,2718.565789,0.500000,817.606667,-4768.926471,2967.493333,2146.500000,2356.953333
-99.3105972494,49.6999773266,0.665182,1.133485,415.966216,162.333333,3576.554054,1517.452703,5691.109589,2813.587838,0.000000,770.041379,-4748.343284,2979.342857,2112.000000,2539.308219
-99.2647369001,49.6999773266,0.725132,1.172787,394.560000,162.000000,3804.234899,1408.793333,5991.684564,2903.860000,0.000000,729.917241,-4767.614815,2972.840580,2112.000000,2543.156463
-99.2188765508,49.6999773266,0.770002,1.226094,367.536913,162.000000,3935.140000,1294.357616,6240.486667,2913.682119,0.000000,677.080537,-4795.067669,2959.811594,2112.000000,2365.068027
-99.1271558521,49.6999773266,0.691430,1.139733,331.993243,163.000000,3960.533333,1179.797297,6452.160000,2830.593333,0.000000,611.266667,-4882.969231,2937.343284,2114.000000,1884.326667
-99.0812955028,49.6999773266,0.760092,1.197887,329.382550,163.000000,4032.966887,1159.993243,6510.052980,2875.406667,0.000000,607.523179,-4837.206107,2954.571429,2114.000000,2100.785235
-99.0354351535,49.6999773266,0.830951,1.274503,337.089655,162.666667,4135.677852,1231.885135,6506.120805,2989.554054,0.000000,630.581081,-4808.039063,2966.818182,2114.000000,2223.273973
-98.9895748041,49.6999773266,0.793382,1.220728,340.493151,162.666667,4212.060403,1328.939189,6500.510067,3083.543624,0.000000,651.156463,-4781.692308,2974.081081,2114.000000,2355.709459
-98.9437144548,49.6999773266,0.775995,1.184703,343.483221,162.000000,4197.675497,1497.238411,6441.642384,3106.774834,0.000000,667.187919,-4805.884615,2955.527027,2112.000000,2174.106667
-98.8978541055,49.6999773266,0.862280,1.307613,352.267123,162.000000,4103.597315,1681.483221,6307.979866,3075.027027,0.000000,687.884354,-4824.367188,2946.057971,2112.000000,2051.657718
-98.8519937561,49.6999773266,0.936713,1.430851,370.917808,162.333333,3937.939597,1941.389262,6065.268456,3024.439189,0.000000,726.734694,-4864.193798,2930.880597,2112.000000,1782.442953
-98.7144127081,49.6999773266,0.904018,1.406712,407.883562,161.000000,3576.127517,2301.879195,5593.986577,2896.033784,0.000000,798.194631,-4876.760000,2919.188406,2112.000000,1602.187919
-98.6685523588,49.6999773266,0.929600,1.455880,423.554054,161.000000,3572.120000,2316.560000,5535.740000,2927.053691,0.000000,823.860000,-4892.475000,2917.970588,2112.000000,1574.906667
-98.6226920095,49.6999773266,0.838975,1.293268,410.335616,162.000000,3488.813333,2281.840000,5516.426667,2835.973154,0.000000,794.966667,-4903.500000,2917.585714,2112.000000,1559.166667
-98.5768316602,49.6999773266,0.899754,1.355928,401.691781,162.000000,3240.134228,2319.758389,5323.060403,2632.601351,0.000000,771.758389,-4910.688000,2916.426471,2112.000000,1532.147651
-98.5309713108,49.6999773266,0.852598,1.265097,407.358108,162.000000,3342.355705,2216.570470,5374.671141,2724.671141,0.000000,788.364865,-4925.240000,2914.732394,2112.000000,1505.013423
-98.4851109615,49.6999773266,0.983714,1.416570,416.770270,161.000000,3573.540000,2070.113333,5551.000000,2907.413333,0.000000,806.750000,-4942.408000,2912.114286,2112.000000,1466.480000
-98.3475299135,49.6999773266,0.913857,1.157607,426.400000,162.333333,3284.340000,2420.113333,5295.513333,2749.335570,0.000000,831.600000,-4929.546875,2917.147059,2112.000000,1510.067114
-98.2558092148,49.6999773266,0.815337,1.045399,448.302013,162.333333,2996.864865,2507.459459,4930.046980,2638.489933,0.000000,881.322148,-4905.669291,2918.878378,2112.000000,1524.308725
-98.2099488655,49.6999773266,0.743307,1.138980,456.391892,162.500000,3068.194631,2476.486486,4949.395973,2708.416107,0.000000,899.429530,-4903.148438,2918.068493,2112.000000,1497.966216
-98.1182281668,49.6999773266,0.724407,1.198821,442.844595,164.800000,3537.261745,2246.442953,5449.736486,2974.100671,0.500000,867.871622,-4878.059829,2922.303030,2132.250000,1491.808219
-98.0265074682,49.6999773266,0.797267,1.184378,481.216216,165.000000,2856.840000,2417.286667,4700.606667,2550.859060,0.500000,901.422819,-4805.338843,2943.430233,2126.833333,1855.083916
-97.9806471189,49.6999773266,0.899661,1.309319,454.129252,165.285714,2479.273333,2159.646667,4422.313333,2231.751678,0.500000,845.201342,-4837.170732,2939.131579,2132.250000,1760.813793
-97.9347867695,49.6999773266,0.873667,1.273402,410.082192,162.000000,2341.395973,1851.946309,4468.194631,2039.979866,0.000000,764.317568,-4889.165414,2916.253521,2112.000000,1461.161074
-97.8889264202,49.6999773266,0.898662,1.288446,405.449664,162.500000,2240.721854,1782.800000,4388.099338,1960.099338,0.000000,751.553333,-4919.392593,2908.822581,2112.000000,1269.172185
-97.8430660709,49.6999773266,0.844293,1.217202,419.358108,163.166667,2262.886667,1787.899329,4373.506667,2001.866667,0.500000,776.760000,-4868.373134,2912.000000,2146.500000,1500.413333
-97.7972057215,49.6999773266,0.943455,1.330958,429.198630,164.666667,2376.351351,1754.102041,4483.601351,2094.346939,0.500000,796.250000,-4729.223881,2905.013889,2146.500000,1455.527397
-97.7513453722,49.6999773266,0.874611,1.210581,403.086667,165.083333,2532.100000,1598.260000,4808.326667,2134.738255,0.800000,754.200000,-4315.842857,2876.652778,2167.200000,1034.062069
-97.6596246735,49.6999773266,0.873840,1.247289,365.932432,164.222222,2810.241611,1425.662162,5228.201342,2214.838926,0.888889,684.550336,-3726.507576,2871.579710,2173.777778,752.227941
-97.6137643242,49.6999773266,0.833224,1.319409,387.436242,162.875000,2783.446667,1575.033333,5078.833333,2245.853333,0.857143,720.500000,-4371.569231,2915.597222,2171.714286,1512.647482
-97.5679039749,49.6999773266,0.849901,1.409568,421.533333,162.666667,2611.433333,1769.393333,4733.520000,2225.261745,0.500000,782.133333,-4841.649635,2943.319444,2148.500000,1997.167785
-97.5220436256,49.6999773266,0.825109,1.414470,410.248322,161.800000,2684.793333,1741.234899,4854.493333,2248.503356,0.000000,764.533333,-4810.219697,2949.463768,2112.000000,2195.655405
-97.4303229269,49.6999773266,0.790108,1.355400,409.825503,161.666667,2874.026667,1681.606667,5046.833333,2365.793333,0.000000,765.299320,-4737.333333,2965.887324,2112.000000,2569.126667
-97.3844625776,49.6999773266,0.775251,1.305424,428.804054,162.000000,2871.489933,1744.536913,4953.865772,2411.093960,0.000000,801.602740,-4732.656934,2966.891892,2112.000000,2580.395973
-97.3386022282,49.6999773266,0.811788,1.255210,442.317568,161.666667,2919.899329,1780.872483,4926.147651,2482.080537,0.000000,826.912752,-4735.037594,2956.259740,2112.000000,2433.945578
-97.2468815296,49.6999773266,0.843352,1.215448,444.700000,163.111111,2768.586667,1776.546667,4766.646667,2387.213333,0.666667,826.400000,-4526.180451,2925.435294,2158.000000,1702.743056
-97.2010211802,49.6999773266,0.848816,1.266132,458.946309,163.375000,2718.033333,1803.306667,4692.526667,2372.473333,0.666667,843.693333,-4689.129496,2916.587500,2658.500000,1480.424658
-97.1551608309,49.6999773266,0.796039,1.193462,441.577181,162.666667,2892.193333,1681.800000,4905.300000,2483.926667,0.000000,833.313333,-4832.905797,2908.013889,3136.000000,1327.925676
-97.1093004816,49.6999773266,0.731928,1.124984,449.563758,162.333333,2730.751678,1668.691275,4699.959732,2401.412162,0.000000,847.671141,-4828.669118,2919.779221,2624.000000,1469.523490
-96.9717194336,49.6999773266,0.780412,1.201229,468.209459,161.285714,2965.081633,1790.448980,4905.675676,2550.632653,0.000000,861.081081,-4804.045455,2940.971831,2112.000000,2122.061224
-96.9258590843,49.6999773266,0.800579,1.229496,474.046980,161.400000,2964.033784,1819.641892,4868.181208,2571.709459,0.000000,873.563758,-4792.874074,2945.194444,2112.000000,2259.369128
-96.8799987349,49.6999773266,0.755613,1.081455,470.946309,161.500000,2883.346939,1820.610738,4776.550336,2512.328859,0.000000,869.594595,-4815.154412,2939.857143,2112.000000,2130.737931
-96.8341383856,49.6999773266,0.878500,1.157277,456.053333,161.400000,2728.080537,1761.500000,4711.180000,2378.266667,0.000000,842.865772,-4840.517986,2931.319444,2112.000000,1929.883562
-96.7424176869,49.6999773266,0.822332,1.197101,423.385135,161.285714,2344.442953,1647.385135,4437.375839,2067.073826,0.000000,784.358108,-4815.194245,2932.560976,2112.000000,1883.689189
-96.6965573376,49.6999773266,0.755997,1.164812,434.120000,162.200000,2100.993333,1687.313333,4077.240000,1947.826667,0.500000,802.771812,-4768.630435,2937.223684,2146.500000,2017.527027
-96.6506969883,49.6999773266,0.726718,1.103264,416.240000,164.600000,2547.093333,1613.000000,4576.973333,2195.713333,0.500000,774.413333,-4761.352941,2945.689189,2136.333333,2112.700680
-96.6048366389,49.6999773266,0.866910,1.195350,371.684564,163.444444,3610.126667,1389.166667,5718.825503,2770.369128,0.500000,695.633333,-4735.125926,2942.353846,2136.333333,2048.385135
-96.5589762896,49.6999773266,0.972468,1.286398,346.364865,164.111111,4362.536913,1222.946309,6547.121622,3208.614865,0.750000,659.590604,-4503.037037,2930.529412,2147.833333,1931.888112
-96.5131159403,49.6999773266,0.945385,1.296740,356.304054,164.565217,4370.260000,1216.833333,6520.785235,3232.753333,0.800000,674.626667,-3294.737226,2923.558442,2139.636364,2200.963504
-96.467255591,49.6999773266,0.849551,1.167145,368.198630,165.000000,4247.312925,1216.176871,6401.265306,3168.006803,0.666667,692.244898,-2443.508197,2913.194444,2130.444444,2585.212598
-96.3755348923,49.6999773266,0.780618,1.088392,361.472603,164.523810,4017.533784,1141.374150,6242.646259,2999.405405,0.800000,686.904762,-2057.352941,2901.500000,2152.181818,2989.194915
-96.329674543,49.6999773266,0.754350,1.117742,325.209459,164.263158,4028.027027,982.770270,6516.033784,2868.852349,0.857143,606.360544,-185.170732,2919.712329,2157.538462,3499.836364
-96.2838141936,49.6999773266,0.710393,1.113851,267.850340,163.833333,4260.374150,770.210884,7124.033784,2803.689189,0.888889,474.034014,2515.354545,2965.390625,2315.384615,4205.197802
-96.2379538443,49.6999773266,0.664077,1.052682,247.632653,165.181818,4611.979592,695.537415,7478.560811,2957.560811,0.888889,424.972789,1419.372549,3057.253731,2332.000000,4733.494253
-96.192093495,49.6999773266,0.648936,0.989315,258.646259,167.076923,4740.074324,728.197279,7442.364865,3083.635135,0.857143,446.817568,-1872.627451,3090.413333,3234.266667,4544.917526
-96.1003727963,49.6999773266,0.554910,0.796711,265.837838,168.277778,4525.540000,759.614865,7244.040000,2974.526667,0.500000,469.061644,-1258.209677,3108.956522,2961.470588,4355.222222
-96.054512447,49.6999773266,0.567040,0.764069,261.876712,166.260870,4250.668919,780.630137,7102.398649,2799.387755,0.666667,469.365517,2112.888000,2985.729730,2705.809524,3953.298077
-96.0086520976,49.6999773266,0.592831,0.843324,269.398649,165.714286,4002.979730,854.308219,6881.094595,2684.869863,0.750000,495.267123,4437.570313,2898.756410,2495.590909,3702.508197
-95.9627917483,49.6999773266,0.671569,0.961469,293.055172,164.789474,3999.510204,1029.739726,6714.258503,2766.513699,0.833333,545.054422,3339.685039,2868.428571,2502.590909,3327.757813
-95.8710710497,49.6999773266,0.763362,1.059421,366.394558,166.944444,4018.333333,1572.435374,6218.346939,3037.761905,0.888889,703.438356,-2830.196721,2929.287671,5682.578947,2161.703125
-95.8252107003,49.6999773266,0.602243,0.974566,326.256757,167.592593,4048.510067,1315.006711,6492.765101,2937.845638,0.888889,624.756757,-902.931624,2935.740260,4612.357143,2181.534483
-95.779350351,49.6999773266,0.503607,0.948995,284.689189,166.971429,4091.766667,983.134228,6812.393333,2807.740000,0.857143,530.420000,-398.921053,2960.205128,4243.272727,2494.566038
-95.7334900017,49.6999773266,0.413760,0.781269,271.802721,167.085714,3896.797297,847.401361,6800.648649,2616.020408,0.500000,495.925676,-1305.449541,2988.746479,3713.863636,2676.594340
-95.6876296523,49.6999773266,0.455883,0.717365,282.625850,166.321429,3648.877551,890.924658,6532.040816,2504.027586,0.500000,525.816327,-2717.962617,2992.536232,8392.812500,2723.752475
-95.641769303,49.6999773266,0.368025,0.599378,275.163265,166.871795,3575.662069,858.367347,6553.897959,2434.344828,0.875000,509.896552,-645.608333,2954.952381,14241.409091,2712.934579
-95.5500486043,49.6999773266,0.335431,0.588287,244.651007,165.657143,3653.653333,719.449664,6910.033333,2359.140000,0.900000,435.421769,4860.763780,2850.576923,12103.088235,2508.858407
-95.4583279057,49.6999773266,0.446176,0.609250,259.911565,165.210526,3608.632653,666.813793,6848.614865,2319.540541,0.666667,433.931507,6060.513274,2830.383562,10468.419355,2302.214953
-95.366607207,49.6999773266,0.470689,0.646850,239.875862,167.000000,3636.770270,646.800000,7036.523490,2283.362416,0.750000,394.763514,6666.900826,2790.012658,13852.769231,2672.809091
-95.3207468577,49.6999773266,0.509218,0.671950,237.708333,166.757576,3595.636986,639.916667,7026.931973,2249.190476,0.800000,386.714286,6198.178295,2786.337662,11895.627907,3063.131579
-95.2748865084,49.6999773266,0.546628,0.770134,254.854167,166.212121,3677.750000,665.222973,6905.959459,2328.378378,0.800000,407.510204,4518.436508,2809.911392,9482.736842,2648.956522
-95.229026159,49.6999773266,0.509567,0.815243,255.772414,165.107143,3561.560811,599.795918,6813.310811,2217.421769,0.833333,376.383562,3696.745902,2822.971831,10945.804878,2211.018182
-95.1831658097,49.6999773266,0.484933,0.848877,253.448980,165.444444,3353.114865,557.931973,6717.520270,2067.469388,0.800000,359.472603,3117.909091,2828.120690,12405.000000,2449.742857
-95.091445111,49.6999773266,0.532995,0.791581,245.479452,166.812500,3675.540541,599.231293,7071.777027,2260.040541,0.750000,368.748299,3436.322314,2831.292683,8913.702703,2525.781513
-95.0455847617,49.6999773266,0.600264,0.790557,228.439189,167.590909,3786.146667,577.221477,7353.333333,2290.040000,0.666667,348.979730,4272.546875,2839.653333,7030.000000,2975.790698
-94.9997244124,49.6999773266,0.642212,0.804460,215.878378,166.608696,3704.711409,540.590604,7417.536913,2212.496644,0.000000,329.197279,4828.742424,2818.700000,4325.760000,3389.470149
-94.953864063,49.6999773266,0.589087,0.751167,212.312925,166.857143,3798.641892,558.682432,7469.101351,2281.601351,0.000000,333.726027,2437.795276,2831.329114,4527.571429,3321.204545
-94.8621433644,49.6999773266,0.525508,0.736628,193.869863,167.176471,3301.863946,444.891892,7301.431507,1934.743243,0.500000,288.761905,1234.655738,2852.722892,6144.240000,2846.120000
-94.8162830151,49.6999773266,0.499820,0.735753,198.931034,167.250000,3016.875862,404.869863,7096.717241,1757.787671,0.500000,276.172414,-1081.525000,2896.013158,6639.500000,2686.424000
-94.7245623164,49.6999773266,0.388754,0.594222,167.523490,166.529412,2820.801325,369.470199,7081.486667,1650.284768,0.000000,250.748344,1480.682171,2863.689189,6447.230769,3263.938931
-93.8532156791,49.6999773266,0.367857,0.587461,178.436090,170.666667,2800.360544,348.447552,7403.578231,1553.530612,0.000000,234.806897,9183.629921,2771.122449,12647.714286,4512.516949
-93.8073553298,49.6999773266,0.232602,0.419195,170.774436,168.250000,2789.544218,354.404255,7406.129252,1543.612245,0.000000,230.838028,9721.015504,2759.857143,5299.111111,4567.991935
-93.6697742818,49.6999773266,0.281621,0.386156,153.884058,164.000000,2441.428571,342.287671,7199.253425,1355.156463,0.000000,215.737931,10202.305344,2697.604651,4980.400000,4559.379845
-100.9615698253,49.6370955444,1.074326,1.251778,507.662252,167.800000,2694.679739,1904.796053,4466.392157,2517.699346,1.000000,954.888158,6617.209302,2853.573529,4601.428571,2225.829787
-100.915709476,49.6370955444,0.912897,1.113370,497.653061,168.900000,2747.684564,1906.972789,4535.805369,2539.355705,0.833333,942.121622,5536.911290,2853.938462,5196.363636,2242.297101
-100.8698491267,49.6370955444,0.673735,0.828620,492.129252,168.900000,2868.560811,1760.116438,4673.398649,2612.380952,0.800000,938.783784,6055.935484,2851.093750,5526.000000,2176.381295
-100.8239887773,49.6370955444,0.609115,0.798977,490.183007,169.600000,2683.175325,1472.480519,4470.967532,2473.856209,1.166667,913.655844,5017.500000,2857.313433,4064.062500,2187.694444
-100.7322680787,49.6370955444,0.640737,0.863051,530.734266,168.136364,2077.277778,998.284722,3703.902778,2030.229167,2.000000,860.936620,1460.144000,2919.180556,5711.407407,2516.686131
-100.5946870307,49.6370955444,0.741567,0.975413,432.530612,169.333333,3121.006757,1457.216216,5155.432432,2635.763514,0.000000,834.482993,9141.840909,2803.875000,2796.000000,1995.194444
-100.5488266814,49.6370955444,0.801863,1.021425,450.258278,169.333333,3141.907285,1569.993377,5130.748344,2670.112583,0.500000,856.933333,8026.093023,2830.492754,2642.250000,2188.340278
-100.502966332,49.6370955444,0.762376,0.970117,461.253247,170.833333,3257.064935,1695.805195,5182.188312,2787.220779,0.500000,883.305195,5076.330827,2858.567164,2131.250000,2341.335664
-100.4112456334,49.6370955444,0.780443,0.970177,465.026846,170.133333,3404.597315,1837.912162,5269.765101,2926.852349,0.750000,904.241611,2709.307087,2888.920000,2136.777778,2383.408759
-100.365385284,49.6370955444,0.793222,0.991363,478.555556,170.500000,3283.222222,1975.467105,5088.006536,2897.503268,0.857143,935.921053,-54.781022,2919.831461,2150.727273,2681.310345
-100.3195249347,49.6370955444,0.768317,1.081695,493.932432,169.687500,3238.668919,2085.054054,4965.351351,2919.601351,1.142857,967.993197,-1725.101563,2936.890244,2274.111111,2573.613139
-100.2736645854,49.6370955444,0.821238,1.180910,490.278912,169.666667,3012.783784,2265.256757,4750.135135,2760.428571,1.125000,960.292517,-2431.685950,2916.333333,2302.000000,2204.970588
-100.227804236,49.6370955444,0.783892,1.208973,502.973510,169.421053,2868.816993,2444.954248,4559.712418,2699.486842,1.166667,986.784314,-2454.570248,2907.726190,2342.333333,2108.304348
-100.1819438867,49.6370955444,0.775027,1.167037,516.006849,170.000000,2587.243243,2676.581081,4229.168919,2539.614865,0.666667,1009.168919,-3610.121951,2939.341772,2158.000000,2243.257576
-99.8609214414,49.6370955444,0.911253,1.322759,393.540541,169.666667,3984.455782,1827.081633,5906.489796,3142.810811,0.800000,774.217687,-4751.609023,2917.902174,2167.200000,1796.387597
-99.7692007427,49.6370955444,0.893620,1.263583,468.298013,168.666667,2921.830065,2552.414474,4723.124183,2632.771242,0.428571,917.660131,-4790.773723,2935.407407,2141.571429,2024.117241
-99.7233403934,49.6370955444,0.941727,1.346066,443.006803,165.000000,3220.270270,2365.689189,5084.809524,2766.966216,0.600000,869.513514,-4771.529915,2939.878378,2153.400000,2020.210145
-99.6774800441,49.6370955444,0.914864,1.363633,416.630872,167.000000,3639.389262,2077.543624,5573.135135,2969.134228,0.700000,815.181208,-4776.076271,2936.514706,2160.300000,1981.978571
